family,choices,depth,history,reverse,consumer,mode,counted,median_ns,min_ns,max_ns,requested_bytes,peak_excess,signal_limited
common,3,16,False,True,all,active-native-scan,False,1273116,1160988,1689079,1302615,125698,False
common,3,16,False,True,all,active-native-scan,True,501238,491735,573100,530092,87033,False
common,3,16,False,True,all,active-scan,False,1495858,1381985,1740712,1493527,126936,False
common,3,16,False,True,all,active-scan,True,522349,463738,546385,530028,86207,False
common,3,16,False,True,all,birth,False,3544553,3287554,3921327,2790097,165237,False
common,3,16,False,True,all,birth,True,477345,461033,503595,480998,75650,False
common,3,16,False,True,all,birth-miss,False,3407945,3072097,5327317,2690481,165269,False
common,3,16,False,True,all,birth-miss,True,490286,438398,653221,487174,75658,False
common,3,16,False,True,all,birth-miss-template,False,3307064,3240432,3690912,2929837,196783,False
common,3,16,False,True,all,birth-miss-template,True,521902,468307,619151,520034,79732,False
common,3,16,False,True,all,conditional,False,2557402,2308196,3415704,2630694,80788,False
common,3,16,False,True,all,conditional,True,653809,566278,4182104,553519,48623,False
common,3,16,False,True,all,indexed,False,2063911,1928193,2120476,1989623,142648,False
common,3,16,False,True,all,indexed,True,622997,568860,665317,677900,97599,False
common,3,16,False,True,all,native-indexed,False,1466714,1212143,1647560,1711703,131714,False
common,3,16,False,True,all,native-indexed,True,563313,531599,585234,645228,95479,False
common,3,16,False,True,all,native-scan,False,1115199,1004845,1674518,1436951,118530,False
common,3,16,False,True,all,native-scan,True,483705,462393,672273,522028,80089,False
common,3,16,False,True,all,scan,False,1414487,1254507,1562775,1458135,118682,False
common,3,16,False,True,all,scan,True,503232,485230,581110,519148,80241,False
common,3,16,False,True,all,sealed-indexed,False,1934774,1756143,2034243,1904133,143264,False
common,3,16,False,True,all,sealed-indexed,True,611866,554595,643245,657946,98151,False
common,3,16,False,True,all,sealed-scan,False,1495987,1357487,1810188,1372645,119234,False
common,3,16,False,True,all,sealed-scan,True,522690,457133,594236,499194,80793,False
common,3,16,False,True,immediate,active-indexed,False,1976474,1541135,2798738,1757559,125008,False
common,3,16,False,True,immediate,active-indexed,True,613027,517627,956544,604620,79479,False
common,3,16,False,True,immediate,active-native-indexed,False,1459229,1337401,2836645,1481047,115258,False
common,3,16,False,True,immediate,active-native-indexed,True,537698,493659,824635,589740,78383,False
common,3,16,False,True,immediate,active-native-scan,False,1271395,1241511,2590376,1302615,107962,False
common,3,16,False,True,immediate,active-native-scan,True,575070,488934,829581,530092,69297,False
common,3,16,False,True,immediate,active-scan,False,1736331,1504303,3326639,1493527,109200,False
common,3,16,False,True,immediate,active-scan,True,560835,488826,996840,530028,68471,False
common,3,16,False,True,immediate,birth,False,3544397,3305355,6277571,2790097,135405,False
common,3,16,False,True,immediate,birth,True,639479,434340,866541,480998,45818,False
common,3,16,False,True,immediate,birth-miss,False,2972495,2763192,5411466,2690481,135437,False
common,3,16,False,True,immediate,birth-miss,True,454771,398041,695259,487174,45826,False
common,3,16,False,True,immediate,birth-miss-template,False,3506774,3024423,5564692,2929837,166951,False
common,3,16,False,True,immediate,birth-miss-template,True,476645,448058,725743,520034,49900,False
common,3,16,False,True,immediate,conditional,False,2186020,2067985,3437841,2630694,61900,False
common,3,16,False,True,immediate,conditional,True,672211,522219,835754,553519,29735,False
common,3,16,False,True,immediate,indexed,False,2012795,1842206,3766691,1989623,124912,False
common,3,16,False,True,immediate,indexed,True,616298,533660,1057657,677900,79863,False
common,3,16,False,True,immediate,native-indexed,False,1391495,1214131,2058881,1711703,113978,False
common,3,16,False,True,immediate,native-indexed,True,563463,538108,1112581,645228,77743,False
common,3,16,False,True,immediate,native-scan,False,1275503,1066064,2087049,1436951,100794,False
common,3,16,False,True,immediate,native-scan,True,456005,429498,688080,522028,62353,False
common,3,16,False,True,immediate,scan,False,1440992,1348839,3124307,1458135,100946,False
common,3,16,False,True,immediate,scan,True,534382,448885,786392,519148,62505,False
common,3,16,False,True,immediate,sealed-indexed,False,1922006,1689364,3425149,1904133,125528,False
common,3,16,False,True,immediate,sealed-indexed,True,626083,534284,1194648,657946,80415,False
common,3,16,False,True,immediate,sealed-scan,False,1333820,1117837,2118621,1372645,101498,False
common,3,16,False,True,immediate,sealed-scan,True,639382,484104,714483,499194,63057,False
common,3,16,False,True,window,active-indexed,False,1818759,1712911,2431562,1757559,136832,False
common,3,16,False,True,window,active-indexed,True,533288,512653,595622,604620,91303,False
common,3,16,False,True,window,active-native-indexed,False,1461081,1391672,1616263,1481047,127082,False
common,3,16,False,True,window,active-native-indexed,True,559718,507342,712921,589740,90207,False
common,3,16,False,True,window,active-native-scan,False,1266476,1142084,1469780,1302615,119786,False
common,3,16,False,True,window,active-native-scan,True,523902,483300,654475,530092,81121,False
common,3,16,False,True,window,active-scan,False,1690875,1339600,2067503,1493527,121024,False
common,3,16,False,True,window,active-scan,True,532254,479018,735073,530028,80295,False
common,3,16,False,True,window,birth,False,3592119,3259156,3975192,2790097,155293,False
common,3,16,False,True,window,birth,True,471031,468018,489033,480998,65706,False
common,3,16,False,True,window,birth-miss,False,3221224,3001067,3454526,2690481,155325,False
common,3,16,False,True,window,birth-miss,True,457656,410304,527125,487174,65714,False
common,3,16,False,True,window,birth-miss-template,False,3207221,2880945,3500044,2929837,186839,False
common,3,16,False,True,window,birth-miss-template,True,506328,443191,528155,520034,69788,False
common,3,16,False,True,window,conditional,False,2293828,2156974,2670999,2630694,74492,False
common,3,16,False,True,window,conditional,True,659979,640071,833598,553519,42327,False
common,3,16,False,True,window,indexed,False,1868419,1771339,2087450,1989623,136736,False
common,3,16,False,True,window,indexed,True,638531,526737,855560,677900,91687,False
common,3,16,False,True,window,native-indexed,False,1341820,1232629,1451315,1711703,125802,False
common,3,16,False,True,window,native-indexed,True,568825,536487,602938,645228,89567,False
common,3,16,False,True,window,native-scan,False,1116994,1070595,1191977,1436951,112618,False
common,3,16,False,True,window,native-scan,True,476847,450068,495863,522028,74177,False
common,3,16,False,True,window,scan,False,1499764,1293745,2015003,1458135,112770,False
common,3,16,False,True,window,scan,True,497685,474897,539816,519148,74329,False
common,3,16,False,True,window,sealed-indexed,False,1875157,1771897,1968172,1904133,137352,False
common,3,16,False,True,window,sealed-indexed,True,646767,571770,745513,657946,92239,False
common,3,16,False,True,window,sealed-scan,False,1464339,1116509,1825346,1372645,113322,False
common,3,16,False,True,window,sealed-scan,True,496239,478554,556492,499194,74881,False
common,3,16,True,False,all,active-indexed,False,1802736,1573249,3523832,1708507,154220,False
common,3,16,True,False,all,active-indexed,True,619704,530658,1119260,657760,98883,False
common,3,16,True,False,all,active-native-indexed,False,1383439,1269323,1473627,1413339,139286,False
common,3,16,True,False,all,active-native-indexed,True,578061,533042,621725,629856,97787,False
common,3,16,True,False,all,active-native-scan,False,1280444,1138784,1911587,1234907,131990,False
common,3,16,True,False,all,active-native-scan,True,606423,480126,642894,570208,88701,False
common,3,16,True,False,all,active-scan,False,1497389,1455893,5839551,1424571,135468,False
common,3,16,True,False,all,active-scan,True,615706,549768,1045441,582208,87875,False
common,3,16,True,False,all,birth,False,3307566,3030707,3666980,2800359,165763,False
common,3,16,True,False,all,birth,True,461951,392392,863273,485260,76176,False
common,3,16,True,False,all,birth-miss,False,2939293,2639228,3151167,2700743,165795,False
common,3,16,True,False,all,birth-miss,True,475332,452011,1042017,491436,76184,False
common,3,16,True,False,all,birth-miss-template,False,3024164,2645600,5262113,2940099,197309,False
common,3,16,True,False,all,birth-miss-template,True,506086,422020,637325,524296,80258,False
common,3,16,True,False,all,conditional,False,2368729,2288119,3999109,2801030,82376,False
common,3,16,True,False,all,conditional,True,709129,617038,826182,632895,50091,False
common,3,16,True,False,all,indexed,False,1825276,1663793,3585245,2059579,150268,False
common,3,16,True,False,all,indexed,True,789366,666969,1422659,744960,99459,False
common,3,16,True,False,all,native-indexed,False,1296666,1130590,1568952,1759643,136582,False
common,3,16,True,False,all,native-indexed,True,601089,540816,686651,713824,97339,False
common,3,16,True,False,all,native-scan,False,1107113,1036561,2019024,1484859,123398,False
common,3,16,True,False,all,native-scan,True,491594,438699,1495087,590592,82013,False
common,3,16,True,False,all,scan,False,1523586,1267478,1745748,1503995,123550,False
common,3,16,True,False,all,scan,True,568059,543804,723623,585664,82165,False
common,3,16,True,False,all,sealed-indexed,False,1900418,1652294,1936205,1958451,147972,False
common,3,16,True,False,all,sealed-indexed,True,703133,688063,786581,721144,100043,False
common,3,16,True,False,all,sealed-scan,False,1393134,1372144,2229272,1402867,121190,False
common,3,16,True,False,all,sealed-scan,True,536107,472776,553954,561848,82749,False
common,3,16,True,False,immediate,active-indexed,False,1729286,1614466,1803413,1708507,135236,False
common,3,16,True,False,immediate,active-indexed,True,623390,544927,727963,657760,79899,False
common,3,16,True,False,immediate,active-native-indexed,False,1373771,1315077,1626973,1413339,120302,False
common,3,16,True,False,immediate,active-native-indexed,True,592601,528283,625388,629856,78803,False
common,3,16,True,False,immediate,active-native-scan,False,1255750,1166844,1439269,1234907,113006,False
common,3,16,True,False,immediate,active-native-scan,True,545689,500813,635008,570208,69717,False
common,3,16,True,False,immediate,active-scan,False,1524881,1422748,1787362,1424571,116484,False
common,3,16,True,False,immediate,active-scan,True,607405,558871,641622,582208,68891,False
common,3,16,True,False,immediate,birth,False,3363406,3035291,3639512,2800359,135835,False
common,3,16,True,False,immediate,birth,True,429524,380319,480024,485260,46248,False
common,3,16,True,False,immediate,birth-miss,False,3119679,2787259,8331008,2700743,135867,False
common,3,16,True,False,immediate,birth-miss,True,459162,444854,531993,491436,46256,False
common,3,16,True,False,immediate,birth-miss-template,False,3121386,2793104,3282893,2940099,167381,False
common,3,16,True,False,immediate,birth-miss-template,True,483723,462149,524877,524296,50330,False
common,3,16,True,False,immediate,conditional,False,2366384,2180715,2465659,2801030,63392,False
common,3,16,True,False,immediate,conditional,True,661741,584550,706669,632895,31107,False
common,3,16,True,False,immediate,indexed,False,1984779,1831388,2155973,2059579,131284,False
common,3,16,True,False,immediate,indexed,True,706919,667182,851470,744960,80475,False
common,3,16,True,False,immediate,native-indexed,False,1428944,1187626,1488394,1759643,117598,False
common,3,16,True,False,immediate,native-indexed,True,629062,544232,952844,713824,78355,False
common,3,16,True,False,immediate,native-scan,False,1119451,1072554,1148271,1484859,104414,False
common,3,16,True,False,immediate,native-scan,True,550148,468860,634924,590592,63029,False
common,3,16,True,False,immediate,scan,False,1472675,1352480,1795811,1503995,104566,False
common,3,16,True,False,immediate,scan,True,551049,529550,600110,585664,63181,False
common,3,16,True,False,immediate,sealed-indexed,False,1931798,1727823,1958054,1958451,128988,False
common,3,16,True,False,immediate,sealed-indexed,True,685500,547560,784805,721144,81059,False
common,3,16,True,False,immediate,sealed-scan,False,1433452,1318504,1539648,1402867,102206,False
common,3,16,True,False,immediate,sealed-scan,True,629212,544072,716331,561848,63765,False
common,3,16,True,False,window,active-indexed,False,1760142,1669796,1934362,1708507,147892,False
