34,575
33,576
34,574
33,574
34,576
33,575
33,577
33,579
34,581
32,583
32,588
31,579
34,576
33,575
33,576
33,578
33,576
33,577
33,573
33,578
34,578
34,576
33,576
32,575
33,578
33,576
34,602
34,600
